day,hour,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99,scenario_100
125,2983,1942.845425,2086.84255,2058.176055,2149.438741,1959.789659,2212.30426,2075.342972,1896.655748,1928.31063,2008.507055,2067.289953,2034.505262,1993.294028,1972.864343,1946.002042,2086.403577,2050.81111,2029.771055,2154.594509,2064.705179,2101.478018,1956.84222,2071.34969,2173.75058,2243.619179,2160.123091,2116.870525,2150.454763,1976.98049,2208.059245,2119.395415,2010.048134,2193.536075,1974.168772,1912.899858,2239.22542,2177.155052,2083.435634,2159.645077,2137.862371,2170.346446,2023.932121,2060.247343,2028.055612,1997.539418,2005.766105,2014.19079,1957.504817,2004.107839,2115.478681,2133.089119,2031.01167,2000.208741,1895.641586,2098.858553,2224.497927,2141.826861,2060.974417,2134.410545,1968.636689,2070.535268,2016.720706,1985.375553,1877.802697,2020.615463,2104.66047,1903.173511,1997.954812,2094.650219,2077.829641,2119.429989,2247.280274,2054.284575,1944.673776,2018.621358,1927.567088,2187.309574,1980.885624,1973.751928,1871.899408,2028.753616,2056.26828,2099.036634,2038.146017,2047.426508,2215.936299,2103.053207,2050.767815,2020.038448,2142.572096,1978.958432,2029.304903,1837.26109,2157.473671,2057.323002,2111.196884,2341.449998,2243.20722,2055.003497,1841.845377
125,2984,2168.506557,2440.579029,2307.276771,2286.328935,2140.056824,2349.462633,2284.112236,2343.393435,2285.637087,2336.93214,2508.078111,2237.37609,2366.246029,2459.5314,2341.135,2391.100874,2154.001836,2239.393013,2451.4334,2302.366435,2179.420322,2170.459708,2111.105594,2288.791355,2379.02801,2353.584511,2172.787191,2336.482557,2154.931441,2401.190533,2317.77195,2313.162519,2379.789731,2280.699506,2265.542097,2322.824639,2512.18193,2466.310737,2491.473613,2428.990195,2305.276156,2585.740069,2320.706961,2390.544767,2448.882626,2152.740819,2305.371072,2297.889871,2231.584106,2205.552184,2276.441982,2302.392325,2302.079081,2226.276662,2250.44503,2456.696328,2238.996899,2415.547777,2262.364851,2312.820799,2178.724601,2128.054896,2245.423918,2223.430568,2391.923065,2278.070322,2260.096395,2233.200893,2391.04923,2326.788163,2345.700408,2437.388599,2313.411928,2216.00119,2248.982169,2291.104993,2538.906516,2217.765241,2288.120052,2075.619738,2246.925739,2556.53024,2275.575235,2261.716569,2392.137959,2329.450939,2490.411714,2420.894115,2373.165718,2328.789256,2342.624347,2319.338113,2311.538476,2461.868696,2283.621232,2289.282406,2571.522514,2350.31882,2349.094817,2198.430882
125,2985,2461.585938,2635.322547,2666.127849,2599.721882,2588.215574,2601.499499,2868.455336,2782.513149,2666.545516,2435.092108,2586.245208,2509.84133,2675.751994,2571.3476,2340.099014,2619.359428,2271.435492,2505.772885,2851.68945,2550.323261,2625.892614,2485.986162,2599.37353,2693.67604,2920.17893,2610.036187,2405.707716,2610.507821,2570.11048,2490.699911,2742.935411,2459.643948,2624.260312,2585.45815,2782.971447,2600.18381,2531.928317,2746.647207,2872.200097,2625.668068,2585.210581,2590.706316,2402.837944,2638.433843,2690.276209,2383.939522,2580.471998,2649.265368,2432.183675,2624.876707,2718.233346,2718.94241,2734.635334,2704.823072,2636.710612,2743.194378,2626.533185,2748.710014,2345.278175,2543.842335,2698.745285,2541.358695,2689.585112,2660.586405,2617.609088,2472.808194,2541.562797,2633.109827,2810.924877,2627.698669,2437.067275,2801.824046,2677.513729,2522.170843,2576.254924,2357.696003,2811.897466,2549.242108,2416.146596,2411.114485,2595.866093,2626.289616,2605.448099,2638.152063,2539.12732,2549.237516,2757.650514,2652.447919,2717.950121,2370.646333,2618.112182,2404.073937,2699.418068,2802.314477,2714.187219,2722.809424,2639.315618,2779.295564,2702.764972,2511.301615
125,2986,2780.242758,3024.255629,2933.618751,2980.868378,2630.580892,2707.261969,3084.087593,2883.566218,2930.860814,2734.3592,2965.663071,2701.502286,2686.155591,2650.46159,2845.334946,2562.435654,2380.647447,2868.766142,2826.06656,2874.122115,2942.094851,2587.608746,2992.133901,2911.198833,3160.84888,2917.17916,2672.368647,2898.9059,3045.610183,2774.316945,2931.837853,3016.822358,2788.235395,3084.226435,2763.859214,2772.226822,2820.038783,2968.323537,2898.280023,3066.222664,2799.189198,2827.545367,2759.087041,2800.98239,2709.600103,2641.883194,2838.907728,2894.894137,2744.86597,2824.72494,2786.620233,2927.341206,3055.907813,2859.508665,2713.136378,2883.281108,3036.338898,2936.405341,2567.263316,2863.685084,2954.384286,2466.157618,2883.653466,2545.996507,2841.656088,2771.79425,2842.288103,2835.75257,2943.989012,2728.025459,2600.567667,3022.493133,2860.618301,2802.074139,2520.248026,2695.623114,2869.892761,2773.616936,2655.940527,2937.403223,2912.398607,2744.146093,2950.334601,2987.017903,2883.587587,2889.793599,2881.145963,2820.839354,2738.814769,2552.742658,2990.047808,2888.963184,2964.352598,3017.874429,3061.783806,2911.294563,2867.726774,2889.834004,2868.663655,3029.576987
125,2987,2900.188004,3025.945747,3136.922833,2893.009074,2849.555491,2811.141449,3041.898391,3054.806684,2925.638897,3096.964599,3045.019996,3010.005176,3224.630563,2836.672051,2922.934028,2643.331931,2829.497415,3072.779975,2927.673269,2904.665658,3058.667693,2911.85559,3129.93726,3029.128994,3170.105741,2902.424348,2942.175317,2922.231092,3163.567476,3053.36464,3026.994017,3229.912196,2785.445952,3173.786608,2830.45919,2792.143922,2903.000249,2959.201536,3163.146126,2992.76183,3038.455107,3105.61674,2780.319947,2842.489747,2968.552699,2774.318558,2766.152619,2867.215418,2876.384417,2958.487501,3051.571783,2905.276526,3114.746793,3129.196826,2734.582666,2791.905237,3067.704792,3152.408157,2743.596581,2981.796819,2952.399228,2822.638247,2723.03198,2819.634825,2908.371433,3018.956312,3009.019574,3033.28948,3153.89586,2777.713277,2802.884176,3067.106463,2932.904185,2870.145553,2614.032425,3002.228088,3071.49217,3138.574146,2936.521483,2938.938436,3175.07037,3020.754099,3115.30539,3038.464405,3061.393743,2936.590339,3234.483688,2979.273655,3205.018796,2825.515991,3014.171859,3030.827521,3016.786187,3360.160391,3178.797352,3103.149033,2834.062356,2904.04382,2868.837374,2982.425474
125,2988,2912.365799,2946.000686,2866.145501,2600.735519,2909.067361,2686.039424,2804.651942,2745.751552,2751.807461,2925.759405,2815.241967,2964.651486,2968.817385,2840.817287,2740.868706,2534.731513,2844.112872,2762.121596,2682.685891,2797.343168,3032.004997,2903.792687,3025.738189,3110.142744,3240.384983,2493.589618,2744.904899,2774.478197,2808.310173,2919.684682,2588.484467,2965.709947,2480.312597,2852.953242,2903.910961,2750.286558,2831.514967,2699.037873,2951.675152,2949.876785,2771.541538,2973.920455,2724.13433,2437.54308,2751.544695,2626.45272,2574.866185,2966.116513,2601.846444,2794.412604,2847.863739,2888.189015,2844.789023,3033.260385,3016.503262,2805.477989,3084.917619,2828.865017,2911.921723,2905.986244,2743.26852,2722.759693,2639.431209,2693.947073,2684.169825,2987.063024,2855.100486,2946.630332,2850.566585,2782.210411,2841.129052,2857.241563,2977.44035,2727.210234,2560.822562,2890.748473,2813.058987,2719.956489,2636.480476,2758.844674,2865.573201,2942.330238,2851.635557,2723.190214,2659.15692,2906.182723,2851.926909,3049.25931,2832.789699,2999.764854,2697.887906,2908.640719,2850.160668,2845.151351,3091.084854,2786.17682,2840.974883,2800.826888,2698.998715,2773.579586
125,2989,2820.70322,2701.624613,2695.499462,2310.744689,2665.425256,2585.634475,2542.071731,2554.874947,2589.22056,2688.231459,2485.671564,2648.564503,2770.352971,2335.748443,2501.108672,2588.83433,2625.343185,2624.852477,2805.987191,2485.478706,2728.007705,2616.810033,2754.472966,2980.615174,2986.707057,2594.062371,2745.713755,2761.14913,2589.162609,2538.932954,2649.307604,2710.427116,2406.659037,2640.140425,2468.843848,2460.338995,2555.536098,2593.958215,2587.459197,2535.579327,2445.698941,2775.860729,2475.128753,2761.61941,2569.095401,2480.165997,2467.453609,2795.464465,2523.162873,2721.271556,2913.206381,2600.837918,2629.205019,2809.104346,2850.511161,2678.305383,2624.839551,2637.725339,2699.820171,2857.490659,2497.178019,2571.130935,2563.05926,2469.607962,2516.443264,2579.102957,2889.851559,2865.193919,2619.726286,2774.545992,2633.042227,2678.874236,2687.103323,2615.740021,2499.021831,2720.221809,2451.838022,2504.724555,2716.989489,2715.48455,2610.386107,2615.94388,2783.874031,2576.014173,2693.860486,2651.439587,2637.8329,2779.59153,2846.825345,2836.46102,2674.636527,2487.978322,2683.474902,2708.092385,2768.859694,2577.765228,2413.291113,2693.271486,2680.953746,2663.452865
125,2990,2896.790156,2786.405369,2706.888097,2216.309255,2513.202325,2438.499942,2537.369814,2545.494667,2379.953352,2561.758039,2469.97795,2701.366159,2499.384606,2561.663478,2580.242689,2585.240438,2670.49492,2663.390729,2665.689412,2454.128607,2766.614562,2566.097681,2803.935728,2734.017867,2738.457763,2810.306057,2594.780066,2725.803971,2552.0954,2653.230427,2586.562174,2871.687794,2634.574097,2649.617987,2571.293692,2534.986133,2534.145242,2520.9888,2486.260008,2632.87633,2619.217345,2760.390204,2729.739033,2601.27805,2501.219782,2525.777927,2398.627414,2669.725744,2641.143442,2588.50328,2877.055697,2717.954809,2710.029424,2587.981056,2753.462847,2503.203667,2772.716836,2514.944305,2442.318852,2558.969623,2440.161052,2445.202941,2597.770976,2640.052334,2321.667281,2785.874885,2854.388204,2833.175201,2710.248772,2636.994605,2736.695273,2608.201238,2573.15215,2737.24746,2505.437073,2792.381837,2683.804068,2460.558317,2557.983808,2855.483678,2437.842955,2488.488985,2774.515413,2641.907364,2702.265102,2754.500376,2562.215161,2718.89888,2685.16365,2720.702775,2520.645801,2540.270017,2594.871359,2524.576332,2505.432038,2733.183607,2625.696852,2742.318334,2434.711052,2532.390386
125,2991,2852.426973,2746.430648,2695.006628,2407.826252,2602.589153,2568.445128,2563.643003,2588.097959,2540.075571,2645.603455,2683.87336,2672.903926,2433.761744,2682.271863,2483.92295,2643.973868,2563.298743,2524.918437,2512.637755,2574.111383,2777.824838,2616.875355,2734.333978,2490.651615,2608.362675,2866.887193,2614.179299,2611.290171,2671.65548,2634.889232,2512.742808,2698.686301,2574.315646,2595.292018,2403.928402,2551.94807,2614.126144,2388.983744,2443.927861,2503.32716,2485.697133,2621.673288,2598.878301,2655.104941,2500.150535,2391.971734,2575.876034,2608.058709,2580.518532,2709.435673,2771.268615,2616.024076,2479.943705,2618.307723,2535.829172,2505.664246,2858.02765,2380.706443,2750.924416,2638.103957,2771.953401,2470.97861,2817.427534,2612.874714,2442.802289,2672.04465,2773.345968,2671.171057,2789.557512,2533.922567,2682.640633,2740.271077,2679.376223,2788.316125,2717.935354,2681.042967,2377.842687,2353.072405,2653.586423,2630.71209,2456.180903,2256.492825,2767.477324,2457.677587,2807.88278,2742.106546,2539.147903,2542.466896,2689.441092,2585.291714,2474.051156,2612.937337,2546.843716,2516.338771,2500.466749,2611.521407,2579.327254,2762.355149,2493.492848,2219.892413
125,2992,2564.83235,2753.975782,2678.909744,2368.784671,2629.052483,2648.22099,2542.544546,2378.44569,2601.50249,2486.267715,2561.832567,2645.60886,2387.123613,2520.300421,2370.657972,2573.065352,2556.426566,2566.658143,2418.837827,2614.794201,2712.716245,2660.320867,2493.459081,2518.729002,2557.575357,2717.129665,2507.96542,2385.995016,2591.202933,2615.859229,2703.984881,2655.195598,2605.126081,2606.436443,2461.37677,2677.859202,2579.78593,2209.805826,2361.971055,2454.189075,2408.415002,2680.175637,2458.799256,2548.97066,2500.583162,2556.610098,2423.764617,2607.203974,2608.55489,2575.802793,2559.535717,2677.814305,2500.566511,2694.408988,2440.796883,2382.800583,2692.790084,2383.495132,2633.795052,2586.949161,2622.981991,2549.526932,2720.39894,2590.628368,2460.912022,2657.747174,2611.8136,2715.517884,2614.1994,2594.520532,2479.418454,2594.570832,2837.031603,2669.442009,2780.171095,2380.081625,2336.923274,2476.133761,2622.758924,2401.419146,2476.932057,2392.159881,2576.496401,2492.567374,2609.663203,2695.882229,2490.51779,2618.247297,2471.163813,2434.118842,2504.759823,2576.572608,2823.796022,2474.503659,2498.83071,2565.562554,2607.473335,2870.43211,2440.820894,2304.705574
125,2993,2549.786026,2585.023634,2719.05308,2315.007354,2629.024224,2597.821345,2647.639758,2517.67599,2732.328529,2700.394296,2644.697309,2606.338743,2282.754007,2521.06806,2623.808315,2535.71106,2383.369777,2688.428544,2563.192335,2549.973638,2483.39226,2473.273728,2622.925048,2519.232021,2508.78687,2495.165363,2576.903206,2340.390235,2449.045149,2698.56353,2404.45548,2614.643062,2551.687125,2571.194176,2529.15254,2620.034321,2518.776431,2303.188424,2479.467615,2631.161549,2332.34012,2506.442847,2439.279347,2405.80653,2605.733944,2600.502906,2336.984014,2563.744157,2661.433091,2557.799008,2578.31638,2597.121684,2490.208944,2613.308893,2337.559179,2406.946903,2713.158788,2551.790376,2682.771364,2679.884173,2714.790255,2606.087356,2613.047892,2543.731312,2546.045064,2425.4875,2618.951041,2441.015293,2616.592774,2495.518988,2668.197026,2491.370671,2687.971282,2627.048464,2666.485465,2325.55371,2424.796595,2737.389561,2610.741238,2216.71095,2557.488854,2535.51309,2410.887524,2558.409192,2754.362166,2740.283046,2426.896106,2688.620077,2483.90626,2453.887249,2462.711767,2604.163218,2742.395152,2382.309997,2449.572023,2315.182619,2658.541523,2728.870332,2516.213194,2455.224082
125,2994,2588.356925,2542.867885,2530.32627,2358.161161,2570.946263,2427.345263,2333.032584,2522.218177,2497.185746,2675.763135,2633.605489,2297.696683,2398.662899,2460.539253,2474.70483,2350.369662,2408.870531,2708.195808,2519.240527,2600.931632,2480.329783,2727.937156,2465.691454,2527.893593,2643.907709,2376.773746,2556.034376,2311.47007,2405.751595,2468.269923,2480.381759,2410.589811,2558.365966,2731.78593,2436.781741,2445.362762,2617.568823,2301.766295,2667.793778,2678.175435,2394.904271,2455.827033,2402.549586,2454.344853,2489.080572,2620.739956,2408.951681,2516.879242,2580.284944,2401.236091,2590.97761,2417.991087,2392.165121,2865.430951,2365.840932,2560.779306,2826.908576,2453.265151,2840.794919,2627.007945,2549.496934,2485.380385,2491.214808,2491.357709,2628.396417,2273.311443,2676.42566,2329.144355,2474.994266,2476.284012,2459.55278,2383.654588,2645.279471,2614.948267,2701.108074,2367.109907,2363.582441,2628.584626,2557.740986,2643.938016,2646.5047,2651.980194,2465.195868,2441.254321,2693.078201,2486.794496,2418.247401,2518.559762,2502.953535,2358.424576,2570.214957,2591.367193,2659.993591,2528.635749,2594.816855,2412.663896,2551.948854,2618.373604,2636.156619,2507.868517
125,2995,2567.825965,2223.520858,2363.528433,2370.38941,2528.481887,2307.224988,2390.727316,2272.455285,2451.397009,2592.342075,2626.506009,2498.387608,2137.105514,2416.411579,2525.702039,2290.452153,2328.722921,2594.1787,2271.731978,2583.577603,2394.224393,2533.165353,2433.311963,2427.539192,2466.948479,2319.031053,2548.686038,2181.866846,2374.723265,2398.767273,2545.434416,2485.458533,2514.973185,2562.113103,2594.956115,2418.514128,2687.679726,2375.581586,2459.014096,2433.970599,2363.108428,2482.484783,2491.787463,2303.728375,2381.791694,2691.701278,2401.698708,2591.181642,2464.404489,2430.058076,2434.78078,2640.859438,2451.533668,2736.196483,2300.205734,2458.344968,2452.498581,2353.107785,2484.553633,2508.222466,2507.450508,2372.885682,2482.227498,2663.194672,2358.741744,2434.18462,2591.419732,2325.311517,2504.644061,2444.049459,2457.379104,2469.398809,2483.215292,2686.02854,2468.441476,2526.543793,2522.923564,2631.097483,2328.368342,2535.664716,2544.795186,2491.579066,2326.052213,2669.437986,2470.95146,2514.40074,2379.193123,2656.934951,2335.263249,2409.944313,2381.119866,2396.792779,2671.478539,2360.647768,2701.573651,2464.948551,2585.867769,2532.513108,2301.977738,2429.542746
125,2996,2525.625724,2339.356498,2348.49413,2312.917213,2740.623942,2412.884598,2542.451676,2333.297421,2423.963792,2637.237412,2583.211194,2604.75264,2288.153723,2589.56737,2449.073247,2250.982852,2534.800543,2592.358175,2417.336618,2544.550116,2458.730811,2153.00386,2306.366401,2478.880085,2683.921726,2528.485736,2546.058472,2329.119451,2358.231275,2333.436944,2438.552048,2523.648211,2326.477407,2746.136731,2658.650821,2557.571681,2482.576109,2340.475281,2613.831338,2301.53591,2434.146361,2521.531855,2297.647288,2389.001714,2447.437479,2594.925238,2402.036315,2568.995208,2570.072496,2415.3522,2353.69866,2643.960977,2346.409226,2608.099926,2392.078062,2306.380575,2339.304058,2377.615366,2741.654493,2689.143024,2616.145331,2258.537769,2400.071238,2741.386784,2453.734557,2484.507496,2482.826204,2273.47676,2531.488738,2471.495936,2492.712652,2435.588776,2503.446039,2387.831675,2404.763235,2490.193492,2256.94443,2509.45863,2402.139575,2825.019765,2380.700077,2443.554102,2296.157232,2627.614477,2277.590444,2652.482774,2492.008821,2561.454929,2386.239233,2201.128426,2447.994372,2436.307733,2592.738417,2635.011773,2580.555672,2613.827901,2322.33673,2583.4346,2389.780384,2525.58326
125,2997,2340.885252,2416.828492,2451.017031,2348.673329,2701.359803,2674.536854,2453.366473,2459.990045,2506.860518,2592.548948,2444.857304,2505.966887,2272.15709,2608.637269,2359.612606,2376.090239,2536.195424,2363.878363,2573.232247,2491.314528,2704.067902,2313.730563,2416.493742,2655.008561,2450.198183,2440.713667,2625.564824,2423.361515,2477.012101,2404.252254,2302.376833,2581.126138,2386.041866,2635.051634,2527.166719,2494.137702,2309.158734,2449.600005,2666.607365,2495.036671,2396.274418,2504.491541,2499.008885,2452.105117,2537.136925,2577.129846,2655.296573,2422.798059,2700.590028,2222.886802,2257.474154,2718.307334,2603.66552,2667.690681,2350.752536,2320.370608,2392.258255,2498.068914,2602.236241,2723.603526,2584.181726,2313.992768,2435.508047,2466.468019,2462.087585,2331.055137,2440.255868,2517.995827,2371.837895,2445.256694,2630.647149,2420.443204,2556.625578,2400.753259,2323.617191,2633.81687,2286.91806,2496.684882,2237.144958,2712.557543,2588.591491,2555.530851,2341.402118,2435.813568,2426.414105,2556.661781,2571.58218,2519.58362,2538.295337,2264.613661,2424.854943,2377.640975,2618.258305,2619.990498,2644.926254,2476.927146,2400.337332,2569.521594,2328.515762,2387.985772
125,2998,2099.2212,2131.609767,2520.384911,2223.341727,2247.67693,2397.154117,2168.925103,2379.069883,2410.894521,2314.569079,2190.58191,2243.883099,2128.304825,2380.146096,2242.937796,2176.962664,2377.443226,2267.22513,2535.154376,2294.769736,2447.454914,2004.441095,2247.244323,2292.487548,2505.529742,2295.909386,2334.478544,2157.039871,2332.283264,2212.045429,2195.678966,2348.492522,2258.288637,2331.543349,2322.765561,2259.313928,2224.205851,2441.530062,2257.07014,2156.150637,2428.48668,2201.134789,2254.251453,2228.983043,2160.439709,2236.876112,2399.911795,2179.705984,2296.643602,2140.501937,2099.120042,2407.985842,2339.986027,2334.350642,2331.256231,2226.510283,2133.077102,2319.091968,2238.452669,2199.157183,2311.839194,2133.792426,2187.278061,2377.755499,2223.354791,2208.159611,2252.607876,2069.917687,2040.842878,2335.761818,2262.753358,2302.271501,2231.295816,2153.167626,2190.822909,2308.858043,2132.866236,2288.277624,2114.17321,2396.902773,2277.441177,2371.499501,2346.511642,2163.918614,2189.395509,2434.592814,2346.608371,2325.351666,2196.83306,2062.397862,2416.856116,2195.132097,2388.71601,2408.191797,2271.170617,2385.64422,2259.964023,2251.921491,2293.005328,2085.029153
125,2999,1925.355755,2110.514477,2175.379498,2018.599982,2116.771888,2064.895081,1889.061826,2182.177853,2011.23803,2013.105505,1984.914305,2090.119608,2086.811932,2101.229051,2142.704225,1993.102179,2154.18931,2029.24652,2134.189428,2033.722986,2238.738367,1740.39221,2131.655837,1962.298263,2197.837433,2027.73204,2213.451266,1944.668622,2073.615231,1914.59779,2108.323675,2094.579262,1909.361259,1995.14352,2061.853892,2031.704701,2047.339424,2000.181646,2049.055735,2044.343031,1921.727584,1859.849437,2022.490623,2106.966703,2041.084818,2060.524622,1981.283414,1819.73426,2237.35466,2064.814908,1871.742951,2100.771647,2011.268696,2084.16374,2090.322375,2016.071023,1943.511569,2078.826316,2161.133566,2058.303935,2168.157302,2033.042237,1937.252756,2134.5834,2173.208636,2112.517961,2140.604773,2056.530537,1949.640284,2099.609121,1933.580086,2311.177182,1958.404957,1795.675498,1858.970633,2060.917308,1990.118613,2034.948073,2104.751357,2061.062605,2165.102062,2018.330946,2097.123171,1875.598287,2130.681343,2234.701736,2144.409229,2009.152889,2076.700597,1982.233963,2033.757785,1940.240501,2088.309416,2210.504773,1993.377703,2085.479767,2160.682893,1855.920137,1988.128659,1948.286939
125,3000,1723.158922,1771.078328,1954.993518,1853.469699,1904.260899,1869.15813,1760.880544,1796.511622,1834.961849,1721.94451,1860.803466,1869.87849,1970.305421,1962.020252,1858.931004,1898.18402,1828.200171,1826.549566,1912.92324,1847.592546,1849.843888,1777.019292,1910.165632,1755.353372,1896.204466,1815.831373,1830.48174,1855.624278,1793.499822,1802.638906,1966.072871,1893.519336,1841.884859,1891.255852,1739.510407,1720.564542,1988.316538,1975.632765,1805.466377,1940.619643,1709.184633,1785.975328,1758.197193,1712.664461,1861.154914,1743.376724,1828.496877,1601.315456,2128.137392,1815.522919,1919.384189,1997.511227,1782.475944,1909.652377,2038.372171,1822.813155,1921.217517,1945.792325,1878.871725,1720.213199,1829.620369,1862.314147,1661.920299,1850.403712,1855.064735,2019.129948,2003.121409,1926.514313,1702.788857,1979.317507,1877.135988,1874.891536,1965.239645,1730.686335,1811.805693,1649.002185,1746.63701,1872.52229,1921.21067,1733.283844,1988.617673,1686.052443,1877.727383,1609.729409,1892.226217,1839.902122,1830.460294,1788.34142,1925.184989,1782.126953,1848.787851,1723.740655,1863.804292,1854.246367,1771.42424,1874.09579,1950.155047,1546.91174,1864.029322,1737.751977
126,3001,1679.00877,1746.520709,1755.016753,1750.682904,1753.377023,1941.758504,1757.863918,1651.706937,1687.616101,1741.21641,1751.264127,1631.12285,1572.759423,1610.393517,1620.39962,1654.861056,1795.485151,1800.00447,1654.572719,1622.357537,1681.120301,1659.579328,1751.976981,1631.024565,1600.604629,1853.254121,1592.127822,1623.151564,1688.57017,1726.987615,1776.019738,1737.452822,1620.461604,1804.362538,1676.695967,1848.215324,1775.906614,1635.523916,1836.539978,1690.950247,1579.935066,1668.50787,1718.580827,1702.898552,1780.990901,1716.166288,1664.835622,1698.863675,1830.985089,1722.896676,1700.273871,1802.319998,1635.676795,1527.636598,1663.830507,1661.135273,1641.20162,1623.955052,1740.820667,1684.091687,1720.887879,1918.384913,1860.553811,1763.135603,1748.750804,1687.619403,1738.24593,1755.525377,1763.481881,1771.015816,1788.552815,1704.863317,1548.238832,1652.560052,1787.097826,1619.824853,1729.768994,1641.293814,1791.595523,1959.250625,1786.080796,1635.396611,1669.693904,1645.438275,1889.105047,1567.700141,1745.163626,1767.982784,1674.465574,1637.433989,1653.17838,1922.034216,1733.270635,1656.186416,1646.229755,1670.716501,1559.339146,1703.345699,1831.5,1790.54851
126,3002,1576.848374,1660.562752,1605.343346,1642.011964,1646.397895,1681.277493,1724.171278,1535.459641,1591.877305,1587.279946,1647.095287,1613.91901,1562.208055,1601.097863,1506.348226,1686.702214,1550.509912,1740.026572,1609.208897,1533.733029,1623.955816,1539.858006,1585.718952,1541.328264,1471.670312,1736.774543,1512.501164,1413.574632,1566.802818,1627.88192,1670.123153,1712.135506,1514.101439,1640.033483,1531.593597,1764.992183,1590.72933,1726.315012,1612.903061,1777.297972,1431.988215,1615.019201,1682.97686,1579.104548,1625.870356,1629.197466,1570.046499,1627.439992,1764.472365,1758.627059,1549.542609,1755.045683,1545.153914,1569.580077,1599.045428,1611.255727,1662.6165,1547.301217,1588.341461,1712.200284,1634.22594,1868.584821,1700.66283,1682.830454,1652.409081,1680.829587,1718.641726,1710.038898,1520.826905,1755.871323,1580.14396,1666.497859,1558.517451,1678.420305,1507.182381,1571.231726,1592.136229,1540.976317,1593.197868,1813.065638,1691.299651,1542.470354,1654.060996,1517.182552,1781.563876,1733.079768,1597.546491,1617.734666,1640.817545,1543.335497,1663.540767,1802.032405,1672.617578,1479.727465,1784.092673,1607.674602,1572.604065,1607.602186,1682.182775,1630.878057
126,3003,1523.98827,1705.462417,1548.650807,1637.188942,1442.243442,1631.570087,1575.576827,1569.322681,1561.86379,1478.593747,1597.748614,1558.023284,1510.980423,1594.087092,1565.682303,1695.837481,1608.765021,1630.797281,1434.056506,1553.743378,1475.587894,1475.089993,1562.877419,1497.216464,1510.267765,1638.989111,1554.644948,1442.91746,1595.894241,1593.453746,1567.688466,1511.021912,1420.334656,1412.931557,1574.455654,1569.125251,1542.729797,1478.238211,1616.102391,1595.501642,1497.342047,1557.659061,1433.87521,1403.603147,1587.031605,1601.759803,1554.327149,1710.217166,1708.231598,1669.821596,1471.392785,1583.869104,1536.210945,1403.291249,1506.63335,1523.710695,1634.98313,1530.890188,1492.758915,1565.998852,1596.751897,1613.536088,1619.227746,1580.087774,1511.42936,1656.714693,1651.901284,1668.915766,1589.356054,1610.438022,1641.229891,1535.039723,1550.44591,1551.496693,1509.088056,1623.711855,1566.404913,1453.020197,1616.903671,1674.420592,1636.50024,1570.952432,1611.79281,1387.995142,1554.938635,1743.175887,1569.933964,1540.072323,1562.734037,1470.853036,1611.802719,1565.14545,1556.986322,1502.750789,1623.771448,1435.046931,1633.567739,1589.65052,1551.0778,1638.696412
126,3004,1527.76709,1656.282897,1561.62488,1653.381928,1517.31891,1530.23323,1675.009964,1687.47638,1497.861719,1541.386395,1624.211325,1581.086403,1575.089432,1702.236504,1615.966233,1677.355604,1609.584743,1642.357974,1515.085083,1534.49249,1471.288469,1597.973046,1630.37645,1642.690995,1502.074136,1588.334563,1521.693479,1622.832243,1601.557579,1608.512045,1580.638735,1508.733345,1487.044645,1469.255793,1606.980194,1559.426538,1769.097783,1621.798636,1758.023758,1610.287754,1448.249755,1617.96758,1573.085646,1515.828403,1674.751221,1658.044702,1520.23768,1632.456999,1755.562318,1584.53315,1598.817444,1670.680229,1631.936546,1505.358,1589.702157,1505.165286,1604.244664,1584.63126,1512.081306,1584.275971,1711.808383,1623.946695,1479.032393,1525.166716,1598.54359,1658.405231,1627.779818,1662.655431,1608.742575,1583.868082,1575.082754,1494.136027,1523.14439,1682.257023,1585.932648,1616.66281,1668.953269,1643.226737,1522.198635,1624.114955,1693.305423,1484.382473,1583.854837,1752.402021,1633.442727,1697.32822,1610.815581,1645.52396,1573.557617,1470.029792,1620.841049,1631.169385,1657.413569,1539.495655,1812.571724,1580.276899,1508.913218,1591.627304,1599.836166,1836.076018
